kepid,kepler_name,koi_period,koi_impact,koi_duration,koi_depth,koi_ror,koi_prad,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_fwm_stat_sig,koi_eccen,koi_srho,koi_sma,koi_max_sngle_ev,koi_model_chisq
9910942,,8.4803326,0.556,5.918,35.6,0.005666,1.35,9.09204,11.0,128,0.001,0,0.20489,0.0856,3.4102333,
7749002,,0.609926502,0.24,1.2529,133.8,0.010654,1.12,11.900351,15.3,2128,0.008,0,2.58243,0.0144,3.985277,
10924340,,0.750744255,1.154,1.7921,170.6,0.166834,17.07,9.846193,50.4,1776,0.001,0,0.07076,0.0162,4.809434,
5371777,Kepler-1589 b,0.991659646,0.765,2.215,77.3,0.008786,1.19,11.122064,13.5,1078,0.501,0,0.26834,0.0205,3.151386,
3848083,,8.4795266,0.136,6.052,163.3,0.011632,1.18,7.3904586,8.0,135,0.951,0,0.32646,0.0827,3.486642,
6359926,,49.4746966,0.491,10.46,291,0.015994,1.62,12.955681,17.2,28,0.208,0,0.25661,0.2583,4.5701427,
6629993,,118.609553,0.993,22.74,380.9,0.033092,2.86,12.778866,13.1,11,0.0,0,0.00203,0.4346,6.7998962,
8324518,,1.62888267,0.147,1.72,130.9,0.010339,0.92,11.443328,12.5,826,0.026,0,2.72339,0.0261,4.1948886,
10427700,,0.616386349,0.226,0.8136,79.4,0.008252,2.94,13.341784,21.9,1728,,0,9.31487,0.0162,3.416831,
3103473,,1.920062587,0.387,1.437,226.8,0.013851,1.12,9.502461,12.6,702,0.416,0,4.51857,0.0283,3.1262248,
11296045,,88.91323139,,2.92,,,,,,,,,,,,
3124598,,7.07162308,0.331,2.587,123,0.010321,1.42,14.338832,16.9,190,0.0,0,3.00141,0.0723,5.235625,
6879171,Kepler-1947 b,6.96352699,0.09,3.192,68.1,0.007579,1.4,11.156775,17.4,194,0.0,0,1.82834,0.0711,3.9047635,
9897364,Kepler-1562 b,64.2729088,0.908,12.136,1213.9,0.03795,5.38,19.254738,27.4,6,0.638,0,0.03848,0.3308,9.94133,
12505503,Kepler-1563 b,3.4327371,0.703,4.001,63.2,0.007773,0.75,12.523014,15.3,396,0.679,0,0.17777,0.0442,3.767933,
3548639,,13.8452726,0.566,2.555,93.2,0.009217,2.34,12.364011,10.4,100,0.0,0,4.08115,0.1301,4.0839095,
4390912,,0.687506554,0.085,1.441,130.3,0.010109,8.73,12.605807,14.4,1680,0.0,0,2.05445,0.0147,3.5421503,
7115925,,0.566801617,0.565,2.75,24.9,0.004748,0.88,13.434129,26.4,2374,0.03,0,0.20292,0.0143,5.974245,
5785279,,0.909127736,0.098,1.431,98.7,0.008986,0.98,10.0180235,13.9,1463,0.395,0,2.7079,0.0177,3.5604177,
7429287,,371.63327,0.8185,14.92,107,0.010556,1.83,,15.2,,,0,0.1965,1.042,,
10526887,Kepler-1578 b,1.450889836,0.333,1.753,135.7,0.010797,1.21,13.255708,15.7,919,0.52,0,2.0073,0.0252,3.4023921,
11125613,Kepler-1254 d,5.72716067,0.447,2.23,310.9,0.016114,1.4,12.83305,16.0,171,0.037,0,3.31866,0.0575,3.6353674,
3545583,,407.59415,0.0274,7.3,462.4,0.019805,2.11,,7.7,,,0,9.35067,1.0289,,
9896018,,10.30148508,0.445,3.903,162.7,0.011853,1.6,9.271536,12.6,112,0.088,0,1.10023,0.0954,3.20753,
12456063,,17.8007815,0.928,6.547,44.5,0.007451,1.02,11.049847,14.2,74,,0,0.03307,0.1423,4.4248457,
8374741,,358.101884,0.5804,6.393,114,0.010135,0.95,,12.8,,,0,6.53276,0.9525,,
5096053,,1.717859841,0.35,0.908,66.3,0.007668,1.45,12.698645,9.5,782,0.595,0,16.40314,0.0309,3.2298417,
11296045,,46.0771501,,3.03,,,,,,,,,,,,
11296045,,42.62423329,,1.47,,,,,,,,,,,,
3247503,,0.447861451,0.427,0.8541,265.4,0.015358,1.42,10.266926,20.3,1194,0.0,0,4.98597,0.0112,3.482854,
5802637,,7.3422467,0.253,2.029,366.8,0.017463,1.6,10.581186,11.8,118,0.0,0,7.10408,0.0724,3.7123523,
5531694,,8.1134681,0.454,4.961,40.5,0.005948,0.92,8.437453,10.5,150,0.014,0,0.40808,0.078,4.349658,
8733898,Kepler-446 c,3.036208739,0.111,0.9324,1820.5,0.039143,1.4,18.237106,26.0,154,0.005,0,34.87047,0.0283,4.2546854,
9828127,Kepler-1564 b,18.0541469,0.175,4.587,283.1,0.015187,1.51,15.734565,19.3,72,0.445,0,1.57821,0.1327,6.7322097,
7107802,,5.4675514,0.27,3.283,87.2,0.008485,1.07,8.626607,10.4,236,0.019,0,1.1995,0.0595,3.25224,
4281068,,1.01530474,1.245,8.7622,16445.2,0.411901,64.77,2599.6948,1823.0,1060,,0,0.05554,0.0214,167.10258,
9092496,,94.180473,0.955,7.345,1104.4,0.038195,4.17,14.03039,15.6,15,0.072,0,0.13495,0.417,6.8214674,
5644412,Kepler-1565 b,1.538185321,0.7,1.683,277.2,0.016308,1.29,14.818893,15.2,740,0.0,0,1.13128,0.0241,5.759284,
9959545,,1.332567643,0.642,4.284,56.7,0.007244,0.62,17.033213,24.0,1006,0.032,0,0.08586,0.0226,3.8501568,
9641144,,1.089076495,0.597,2.274,43.7,0.006327,0.75,13.403226,15.3,1227,0.108,0,0.45747,0.0214,3.7762165,
8572168,,1.662710314,0.577,1.83,85.9,0.008824,2.16,18.271677,23.8,788,0.0,0,1.33062,0.0298,5.5664544,
4472143,,472.071079,0.388,5.759,252.6,0.014666,2.01,7.266772,6.4,3,0.098,0,17.18439,1.2977,5.526179,
12509829,,0.888478095,0.452,1.5312,340.4,0.01717,1.51,14.613081,24.6,1505,0.0,0,1.65071,0.0174,3.96835,
7368137,,2.18242002,0.721,4.103,69.7,0.008207,0.7,13.799748,13.8,618,0.0,0,0.10519,0.0314,3.6039338,
9027841,,0.503999678,0.962,0.5421,975.6,0.047859,2.97,10.537706,96.8,2652,0.0,0,2.24957,0.0103,4.0778275,
8953414,,2.66588544,0.276,5.004,167,0.011586,0.98,12.696019,17.2,377,0.0,0,0.1717,0.0341,4.7198358,
2576962,,309.25581,0.2875,10.72,421.4,0.018899,2.18,,9.9,,,0,1.97511,0.9158,,
10140274,,2.44232399,0.303,1.921,229,0.013601,1.1,12.627894,14.1,543,0.0,0,2.64797,0.0319,3.284608,
10730070,Kepler-1590 b,7.61758198,0.234,3.545,85.4,0.008523,1,11.84842,13.4,176,0.408,0,1.36446,0.0772,4.159087,
4458109,,41.477908,0.5122,10.45,29.9,0.005186,1.09,,9.6,,,0,0.19847,0.2491,,
8345384,,42.1003351,0.88,1.0834,214,0.015845,1.42,13.519419,13.9,33,0.001,0,36.55247,0.2298,4.2018538,
2831055,Kepler-1601 b,2.20923119,0.11,2.392,59.8,0.007076,0.84,11.010214,14.3,602,0.048,0,1.38035,0.0336,3.487561,
11044826,,260.54832,0.378,15.52,161.6,0.011863,1.35,,10.2,,,0,0.48651,0.8213,,
6681687,,370.47678,0.5386,15.69,656.2,0.024216,2.37,,11.8,,,0,0.53445,1.0036,,
7703882,Kepler-1954 b,5.88350251,0.362,2.556,217.7,0.013655,1.27,11.783633,11.9,227,0.192,0,2.52639,0.0625,3.278844,
8179190,,0.662457501,1.024,1.527,64.1,0.035206,8.3,10.943097,13.5,1235,0.0,0,0.06425,0.016,3.9047983,
9777724,,1.33258458,0.422,3.222,127,0.010548,1.25,10.165717,14.4,851,0.0,0,0.28193,0.0247,3.7462788,
9072639,,1.182862515,0.284,2.928,22.3,0.004368,1.26,13.442885,16.5,1132,0.168,0,0.3795,0.0237,5.007085,
5340878,Kepler-1566 b,0.539915033,0.291,1.1466,97,0.008937,0.82,15.009405,17.6,1914,0.01,0,2.85988,0.0121,5.7548914,
10273903,,372.54353,1.7826,21.83,1106,0.812072,74.14,,11.9,,,0,0.01042,0.9858,,
7450747,Kepler-1949 b,2.20829637,0.205,2.841,87.9,0.008594,1.36,11.012017,12.0,605,0.857,0,0.79495,0.0352,4.366294,
7826620,Kepler-1579 b,0.849906734,0.64,1.141,124.3,0.010761,0.59,11.667964,12.0,1578,0.157,0,2.42054,0.014,3.6563385,
8890924,Kepler-1993 b,26.6565737,0.686,4.954,163.4,0.012413,4.15,11.714887,18.8,53,0.015,0,0.76375,0.1943,4.2997546,
8890924,,4.4408541,0.005,8.083,33.9,0.005195,1.74,8.002512,12.0,302,0.062,0,0.07412,0.0588,2.9591436,
8483241,,373.72257,1.5922,14.21,470.9,0.609829,67.13,,9.6,,,0,0.01478,1.0309,,
8573193,Kepler-1591 b,8.18504859,0.601,4.673,97.6,0.00943,0.93,11.022991,12.5,164,0.361,0,0.36344,0.0794,3.9809718,
9240664,,10.78438513,1.18,1.408,233.6,0.195495,75.04,12.220875,15.6,122,0.079,0,0.23723,0.1089,4.308102,
7673841,Kepler-392 c,10.42317343,0.811,2.341,71.2,0.008625,1.07,8.874426,11.2,123,0.004,0,1.48008,0.0905,3.133254,
7281411,,0.566804221,0.536,4.639,166,0.012113,0.85,11.398456,31.0,2010,0.0,0,0.08168,0.0115,3.4676988,
6528141,,2.022658,0.419,3.343,135.7,0.010856,1.15,15.26167,17.4,669,0.0,0,0.36898,0.0318,3.6020813,
8106112,,316.57747,0.2569,14.64,269.1,0.015014,1.47,,10.2,,,0,0.80586,0.9079,,
4054784,,1.8679943,0.173,1.087,73.4,0.007812,0.7,7.4732122,10.0,717,0.104,0,12.03987,0.0286,4.2742686,
10745365,,8.9172863,0.062,4.468,196.3,0.012876,1.39,11.470666,7.2,117,0.011,0,0.87317,0.0853,3.8328545,
5563937,,0.519437968,1.172,2.129,226.2,0.186382,20.48,13.164155,25.4,2184,0.0,0,0.12956,0.013,5.178506,
8396660,,1.33807075,0.003,1.425,20.2,0.004143,0.6,10.939487,8.5,995,0.0,0,3.98392,0.0257,3.9515548,
10736179,,1.105095798,0.295,2.624,141.7,0.010809,0.89,8.456129,17.4,608,0.966,0,0.49578,0.0197,3.7242644,
6119921,,245.01902,0.3471,8.56,375.9,0.017977,1.98,,10.1,,,0,2.89118,0.7796,,
5084171,Kepler-1567 b,153.979362,0.036,9.028,792.5,0.025664,2.53,14.797884,16.1,9,0.635,0,1.90062,0.552,6.1083355,
4141587,,10.2239787,0.439,1.814,213.5,0.013298,24.43,8.892335,6.5,133,0.155,0,11.00954,0.1279,3.7795987,
11968463,Kepler-385 d,56.4148314,0.908,8.075,480.1,0.023849,2.9,11.664873,16.4,18,0.451,0,0.09557,0.3024,4.4771957,
3834317,,2.18079098,0.74,12.13,83.2,0.009013,3.29,10.947229,69.3,624,0.122,0,0.00813,0.0405,3.3694663,
10593535,Kepler-1568 b,20.9254083,0.201,6.783,109,0.00951,1.26,11.433498,15.5,64,0.276,0,0.54814,0.1499,4.40756,
5959719,Kepler-390 c,13.0600399,0.495,2.851,106.8,0.009582,0.8,9.569488,12.5,98,0.883,0,3.24406,0.1006,3.1528468,
5992210,,0.641069613,0.061,1.033,78.6,0.008191,0.86,11.339991,10.5,978,0.0,0,5.11696,0.0143,3.8444114,
4284980,,2.2430415,0.147,3.63,101.1,0.009195,0.89,7.389189,8.1,469,0.021,0,0.40304,0.0334,3.193462,
9302543,,1.21475168,0.461,6.93,266.1,0.015361,5.5,13.887757,7.9,1112,0.0,0,0.0359,0.0265,4.417196,
9716028,,17.3731821,0.227,3.36,71.7,0.007795,1.31,12.474595,14.0,75,0.626,0,3.6564,0.141,4.438975,
6223324,,1.97507424,0.152,2.61,130.5,0.010488,1.08,13.747099,15.0,570,0.009,0,0.94859,0.0311,3.4642088,
9701962,Kepler-1617 b,27.4784659,0.008,7.5,83.2,0.008174,1.52,11.102872,12.3,49,0.669,0,0.56321,0.181,3.9445896,
6685646,,244.86662,0.3872,10.56,289.5,0.01575,1.46,,9.7,,,0,1.45398,0.7506,,
4574319,,1.30627214,0.57,5.144,95.4,0.009214,0.87,8.381532,10.3,665,0.0,0,0.0628,0.023,2.9961927,
7741837,,62.366706,0.1725,4.32,95.4,0.009059,1.88,,7.1,,,0,6.40311,0.3457,,
11137065,,0.933732791,0.022,3.056,96.9,0.008899,0.9,10.633178,13.8,362,0.0,0,0.31067,0.0173,4.6509013,
11093335,,53.106597,0.5182,2.914,82.4,0.008618,2.2,,7.3,,,0,11.73127,0.3212,,
9394768,,360.15417,0.2583,12.806,790.6,0.025828,2.99,,11.1,,,0,1.41527,1.0423,,
9773980,,3.3879165,0.117,1.818,78.6,0.008048,1.09,9.56524,10.4,400,0.099,0,4.7871,0.0442,3.520076,
10972902,,1.42856815,0.3097,2.132,59.5,0.007178,0.64,9.338969,11.8,935,0.001,0,1.12175,0.0239,10.007416,
3832474,,381.850599,0.4148,4.772,1702,0.037911,3.59,,13.8,,,0,25.52691,1.026,,
12004971,,10.81315417,0.804,1.275,80.3,0.009134,1.46,14.030767,16.6,101,0.853,0,9.9606,0.1059,4.2982836,
3644602,,359.08368,1.262,15.67,618.7,0.286377,29.15,9.62688,10.8,4,0.0,0,0.01197,0.9846,6.460072,
10467714,,58.7488629,0.186,3.191,473.6,0.019865,1.75,11.594376,13.6,24,0.108,0,15.37282,0.2696,5.4182825,
11912941,,3.74784374,0.093,3.658,116.5,0.009894,1.08,11.61852,12.8,357,0.0,0,0.66202,0.0483,3.401392,
4141593,,64.740274,0.74,15.082,113.1,0.010514,1.35,8.666167,16.4,22,0.251,0,0.05202,0.3077,4.0775084,
7778427,,5.38299284,0.417,3.336,35.1,0.005534,0.78,9.382807,10.7,249,0.169,0,0.94191,0.0627,4.567354,
6525106,,1.71028117,0.372,2.61,111.6,0.009798,0.91,12.124529,13.8,783,0.018,0,0.69168,0.0275,3.259611,
6523058,,2.0481582,0.179,1.899,183.3,0.012387,1.16,9.955481,11.7,549,0.068,0,2.51734,0.0311,3.052196,
5977470,Kepler-1653 b,140.251943,0.323,6.576,567.7,0.021342,1.84,9.639611,11.9,11,0.349,0,3.7841,0.4836,4.172054,
11769689,,14.7179342,0.704,5.844,132.3,0.011244,1.25,10.768475,12.7,92,0.199,0,0.23935,0.12,3.4797113,
4355503,,0.570828503,0.609,0.915,174.4,0.012689,0.54,11.769917,13.9,2329,0.0,0,3.53112,0.01,6.3144407,
6119923,,134.4665,0.2848,5.27,1032,0.028713,2.48,,6.7,,,0,7.52337,0.4696,,
6126076,,0.909314811,0.722,2.2053,40.5,0.006266,0.99,8.602466,30.2,1474,0.0,0,0.30051,0.019,3.792545,
11284772,Kepler-441 b,207.24785,0.21,6.159,809.2,0.025839,1.56,9.708954,13.2,6,0.414,0,7.57232,0.5697,4.5226235,
9209183,,186.55347,0.2803,13.57,334.5,0.016896,1.86,,11.0,,,0,0.58869,0.6458,,
6153407,Kepler-1911 b,5.99078221,0.944,1.699,69.9,0.009741,1.03,15.230945,8.6,223,0.008,0,0.48279,0.0636,5.0953517,
5955621,,14.0801852,0.308,3.402,90.7,0.008751,1.04,9.391261,6.9,97,0.0,0,2.67453,0.1193,3.3396008,
11519187,Kepler-1964 b,2.440839436,1.253,0.968,509.5,0.279368,21.29,10.968486,14.4,463,,0,0.43127,0.0322,3.1317515,
8417078,Kepler-1619 b,23.6223571,0.369,6.852,57,0.007017,1.07,9.463604,11.4,61,0.087,0,0.50976,0.1611,3.412341,
9457948,,19.2527652,0.028,4.862,138.5,0.010815,1.24,9.532886,10.8,69,0.138,0,1.45857,0.1454,3.841056,
4852297,,3.28931936,1.422,1.921,166,0.431441,50.51,9.527074,11.1,323,0.0,0,0.03095,0.045,3.8833177,
9851845,,1.08195208,0.257,4.807,33.6,0.005235,0.47,7.6391106,12.4,996,0.007,0,0.09231,0.0189,3.3345659,
9474483,,0.512583041,0.116,1.498,114.3,0.009823,1.07,12.5058,17.1,2211,0.0,0,1.40073,0.0129,3.8515642,
4072271,,219.20579,0.517,14.5,207.8,0.01367,2.66,7.12847,15.2,4,0.453,0,0.40195,0.8176,4.5428963,
9898017,Kepler-1960 b,2.29794819,0.108,2.84,83.2,0.008411,0.98,11.046987,12.2,583,0.036,0,0.86477,0.0354,3.3181992,
8613218,,368.11581,0.0125,13.52,476.2,0.02001,2.11,,11.2,,,0,1.33395,1.0192,,
8548069,,368.52466,0.5045,11.9,680.3,0.024556,3.05,,14.0,,,0,1.3072,1.074,,
6278762,Kepler-444 c,4.54586982,0.563,1.756,76.5,0.008238,0.65,27.623426,24.4,252,0.053,0,4.15244,0.0475,9.528808,
8098212,,3.48754109,0.32,1.811,85.1,0.008377,0.72,9.3143,7.3,377,,0,4.34417,0.0431,4.093366,
3127911,,0.542498653,0.3422,4.257,54.9,0.006974,2.25,,19.8,,,0,0.09988,0.0164,,
6369131,,8.0772455,0.984,7.272,79.2,0.011741,2.61,10.1308,12.5,167,0.012,0,0.00322,0.0847,3.7977989,
7820699,,364.08733,0.1702,14.09,372,0.017474,1.39,,8.8,,0.0,0,1.10844,0.9149,,
10399321,,21.5819776,0.036,13.734,47.6,0.006239,0.91,8.667734,17.3,62,0.004,0,0.07171,0.1474,3.3533945,
10257229,,5.75651958,0.247,2.309,65.3,0.007466,0.83,9.905729,11.2,230,0.839,0,3.68193,0.0647,4.698596,
3539231,,91.95723,0.015,10.471,308.4,0.015948,2.66,10.858511,12.3,14,0.207,0,0.70813,0.4127,5.120729,
6311891,,7.51731745,0.256,2.484,170.7,0.011854,1.19,9.023955,10.7,179,0.423,0,3.88822,0.074,4.0939584,
7837733,,3.08723626,0.2516,2.615,101.9,0.00935,1.2,10.7324505,12.1,429,0.0,0,1.37015,0.0446,10.105768,
2578017,,0.592562969,1.252,3.0869,1546.4,0.295765,25.97,13.5561075,100.4,1911,0.0,0,0.13537,0.0133,5.8482914,
7834045,,44.6966177,0.373,10.532,257.3,0.014812,2.46,11.072874,15.3,32,0.053,0,0.2716,0.2558,4.231552,
10663738,,8.5275894,0.311,2.959,112.5,0.00985,1.28,9.347392,10.4,157,0.016,0,2.46569,0.0883,3.3963172,
7891294,,3.07714195,0.983,3.571,34.2,0.007413,1.08,8.634525,9.9,211,0.517,0,0.01102,0.0435,3.5472298,
9413156,,3.83488354,0.242,2.026,243,0.014219,1.2,9.321168,10.9,300,0.587,0,3.72674,0.0456,3.48671,
8625732,,31.97181,0.532,12.277,117.4,0.010165,0.95,8.885191,11.1,43,0.0,0,0.09257,0.1939,3.4203415,
2831251,,5.81289843,0.499,3.979,76.3,0.008221,0.93,8.515034,9.5,232,0.0,0,0.5273,0.0636,3.3659368,
6721380,,6.44173995,0.3252,1.635,107.7,0.009609,1.41,9.719282,10.5,206,0.0,0,10.85846,0.0699,11.181624,
7694615,,0.631106722,0.194,0.9942,49.2,0.006393,0.63,10.790549,17.6,2114,0.0,0,5.34015,0.0135,4.292,
6201203,,176.17377,0.2545,14.58,349.9,0.01717,1.76,,8.2,,,0,0.45748,0.6208,,
4556468,Kepler-1609 b,114.336052,0.529,14.077,239.8,0.014536,2.09,10.437255,13.0,12,0.766,0,0.22412,0.4679,3.9302053,
9222516,,0.63938062,1.377,1.2067,308,0.391944,51.53,9.187865,97.5,2091,0.0,0,0.19338,0.0155,4.1519322,
5431027,,8.8233996,0.022,6.735,104.6,0.009255,1.13,9.938959,13.3,117,0.0,0,0.2515,0.0793,4.041067,
7285673,,0.566801045,0.628,1.7499,188.3,0.013226,1.42,18.141047,34.9,2364,0.0,0,0.55854,0.0129,11.941601,
5282437,,0.992799002,1.3295,3.4878,1653,0.371507,40.12,,97.8,,,0,0.06887,0.0199,,
7747457,Kepler-1613 b,1.5184181,0.561,2.842,196.8,0.013338,1.85,11.434397,15.9,61,0.133,0,0.35882,0.0264,3.5778859,
8652360,,0.96807117,0.53,1.677,104.8,0.009652,0.72,9.332697,15.4,1385,0.0,0,1.15905,0.0174,3.7695007,
9602421,,3.55661906,0.384,5.396,23.3,0.004492,0.72,9.8879,11.4,305,0.0,0,0.15725,0.0446,4.0916243,
6070337,,40.0691482,1.125,2.928,784.1,0.159185,13.25,9.378828,10.5,27,0.516,0,0.29941,0.2125,3.7871153,
5954001,,11.6933447,0.353,6.551,66.9,0.007556,1.12,9.376589,12.7,115,,0,0.29596,0.1067,3.1516411,
4373195,,0.56256804,0.692,1.686,4.5,0.002073,0.63,11.084182,11.8,1906,,0,0.49122,0.0166,3.9181807,
5090937,,8.79991878,1.6053,41.564,869.1,0.629442,224.56,,236.1,,,0,0.00115,0.1063,,
8196226,,4.02745396,0.304,1.33,85.2,0.008577,0.98,9.801798,10.8,332,0.138,0,12.86387,0.0494,3.2048519,
9002538,,4.96061094,0.058,2.864,20.4,0.004139,0.59,11.007343,12.5,272,0.039,0,1.79961,0.0584,8.368256,
6359175,,349.03703,0.1215,4.76,777,0.025262,2.27,,11.6,,,0,28.848,0.9363,,
8104207,,177.8135,0.2043,9.76,417.7,0.018663,1.83,,8.8,,,0,1.60298,0.6181,,
5642688,,1.4733245,0.197,1.406,124,0.010226,1.03,9.979716,11.9,769,0.0,0,4.38825,0.0239,3.3823733,
10026502,Kepler-1620 b,101.952048,0.084,5.991,152.5,0.011344,1.31,10.029045,10.3,11,0.587,0,4.09448,0.4322,4.6524043,
3953173,,2.41795911,0.145,2.727,100.5,0.009077,0.53,8.917967,10.1,550,0.0,0,1.01353,0.0288,3.559299,
8037926,,183.854867,0.4202,14.996,520.6,0.021294,2.4,,10.8,,,0,0.37099,0.6522,,
5552562,,5.93218209,0.097,4.507,205.3,0.013028,1.39,11.289228,14.9,192,0.001,0,0.56321,0.065,3.6082761,
6186182,,96.384483,0.095,5.253,591,0.022095,2.41,9.164617,10.4,11,0.023,0,5.91183,0.4268,4.5556273,
4073017,,6.05552018,0.19,2.818,134.6,0.010451,0.92,7.941939,9.8,177,0.005,0,2.23603,0.063,2.9427624,
9002278,Kepler-62 c,12.4418003,0.043,3.572,78.4,0.007881,0.57,8.523661,11.4,103,0.239,0,2.35251,0.0942,3.657071,
10585749,,54.333582,0.823,10.545,152,0.012734,1.7,9.464146,10.5,20,0.092,0,0.08028,0.2731,4.063198,
9579208,,4.11754421,0.312,4.362,34.3,0.005429,1.02,13.636274,22.1,323,0.004,0,0.37015,0.0527,3.84024,
6437617,,293.60581,0.0927,11.07,165.3,0.011798,1.37,,8.4,,,0,1.86488,0.9057,,
8453851,,2.78801663,0.796,17.354,14,0.003766,0.91,9.249161,21.8,490,0.005,0,0.00377,0.0465,3.8999119,
11650401,Kepler-1614 b,3.94660745,0.278,2.705,309.4,0.015963,1.4,10.508349,12.7,268,0.012,0,1.57773,0.0471,3.0182116,
9873759,,4.99473798,0.46,3.05,99.5,0.009222,0.82,15.130614,17.5,268,0.0,0,1.08293,0.0554,5.6547465,
9773270,,122.749053,0.997,8.342,1041.2,0.057538,6.13,14.3759165,15.0,9,0.002,0,0.07764,0.4945,7.736311,
9457728,,4.37992345,0.728,4.949,15.5,0.003875,0.81,9.194077,13.9,310,0.598,0,0.10565,0.0575,4.123963,
9516728,,368.48518,0.5758,11.26,301.8,0.016523,1.98,,13.7,,,0,1.27844,1.0031,,
4825872,,169.894419,0.3241,2.525,178.7,0.01243,2.66,,6.3,,,0,78.51962,0.6421,,
4680772,,26.190289,0.109,2.148,51.8,0.006643,1.05,8.471894,9.3,51,0.0,0,22.32738,0.1847,3.7439609,
8110733,,203.511886,0.3979,3.671,167.1,0.012134,2.07,,9.3,,,0,27.96532,0.7567,,
2303903,,3.70858595,0.115,1.94,305.4,0.015797,1.33,9.874765,11.3,358,0.472,0,4.41258,0.0445,3.0054,
9278216,,9.4527721,0.746,3.817,197.3,0.013921,1.3,9.767796,11.3,140,0.482,0,0.46734,0.0859,4.04155,
8355131,,4.3638313,0.39,1.457,194.1,0.012932,1.08,9.151483,10.3,152,0.001,0,9.73279,0.0493,3.177434,
6278762,Kepler-444 d,6.18943952,0.334,2.3316,83.2,0.00829,0.65,29.604118,26.8,207,0.303,0,3.55108,0.0584,9.085545,
12645057,,6.83006228,0.006,3.315,187.4,0.01252,1.09,11.177868,12.1,196,0.406,0,1.64396,0.0675,3.155659,
4844367,,17.1622587,1.201,4.668,312.2,0.218648,22.42,10.310347,11.7,63,0.1,0,0.01361,0.1319,3.9159184,
10937749,,5.19898615,0.428,2.359,136.8,0.010944,1.04,9.88589,11.5,206,0.542,0,2.57461,0.0578,4.3740973,
9100953,Kepler-1610 b,8.70179611,0.045,3.048,304.1,0.015641,1.37,10.92455,11.8,128,0.082,0,2.711,0.0777,3.7869122,
8332521,,14.74426,1.063,8.168,113.6,0.07515,8.1,7.1960864,11.9,86,0.216,0,0.00131,0.1182,3.6856647,
10407086,,0.933747395,0.541,4.798,30.9,0.005223,1.24,14.474333,26.7,1444,0.0,0,0.068,0.0195,4.544038,
4073089,,58.873429,0,17.487,226471,0.444913,76.18,1594.3699,106.8,3,,0,0.28032,0.3312,1981.3434,
6065351,,14.1166583,1.9614,9.12,449.3,0.976575,238.66,,5.9,,,0,0.00406,0.1278,,
4060229,,35.0175053,0.809,3.608,292,0.017393,2.13,11.686475,12.8,36,0.921,0,1.47347,0.2026,3.8430924,
6761777,Kepler-1615 b,47.3128645,0.967,11.444,217.4,0.01813,3.71,11.626737,17.6,30,0.136,0,0.00872,0.2788,5.0840974,
4825872,,29.6990126,0.3636,1.849,93.3,0.009013,1.93,,7.4,,,0,33.03669,0.2008,,
9412623,Kepler-1618 b,6.1082945,0.63,3.493,61.1,0.007529,1.06,9.715869,10.8,219,0.009,0,0.59239,0.0706,4.0586643,
3644505,,119.72007,0.025,9.48,115.6,0.009797,1.26,9.492277,9.0,11,0.0,0,1.22118,0.4844,6.5418696,
4664743,,1.27839331,0.201,6.343,19.5,0.004117,0.86,10.100188,15.2,425,0.144,0,0.05098,0.0276,3.261805,
4735826,Kepler-1972 b,7.545922037,0.625,4.0329,22.2,0.004505,0.68,9.776427,13.4,180,0.331,0,0.47536,0.0763,5.1161475,
6593734,,0.58675746,1.183,1.508,143.8,0.194394,19.91,10.337506,18.4,2281,0.0,0,0.11621,0.0139,3.9401097,
8443527,,22.599501,0.12,4.38,76.9,0.008084,0.96,12.450065,2.9,59,0.597,0,2.2735,0.1577,4.2251244,
9711297,,373.74856,0.9735,28.18,797.8,0.035859,4.45,,12.6,,,0,0.00626,1.0842,,
8395860,,20.8822079,0.1364,4.556,1107,0.033276,3.63,11.230095,11.0,13,0.053,0,2.00169,0.1487,4.9689302,
7778621,Kepler-1967 b,7.28171395,0.956,1.723,111.6,0.013154,2.59,10.944285,14.4,181,0.575,0,0.4597,0.0735,3.8165321,
5956354,,8.0386699,0.399,3.549,142,0.011063,1.18,10.421622,11.6,164,0.0,0,1.22045,0.0801,4.02954,
9100953,Kepler-1610 c,44.9851885,0.664,4.164,617.8,0.023975,2.09,10.686714,12.7,26,0.696,0,2.49277,0.2323,4.3836584,
8109107,,6.67410577,0.927,3.645,160.9,0.014216,1.62,11.537556,12.6,166,0.0,0,0.08374,0.0687,3.929578,
6200529,,374.92478,0.348,18.05,610,0.022168,1.67,,6.0,,,0,0.4772,0.8955,,
10907132,,5.89089509,0.282,2.402,267.7,0.015019,1.54,8.614958,11.7,176,0.594,0,3.32846,0.065,2.8858063,
6520753,,4.13029832,0.041,2.461,325.3,0.016301,1.44,10.777867,8.7,271,0.0,0,2.45435,0.048,3.6015882,
6929285,,4.60690612,0.203,4.176,137.5,0.01066,0.9,11.035789,13.3,223,0.0,0,0.52175,0.0511,4.154566,
4848321,,1.50178705,0.359,2.936,86.7,0.008605,0.93,10.707642,13.4,717,0.0,0,0.43889,0.0261,4.225425,
12255382,,0.499664962,0.28,1.6123,34.3,0.005351,0.5,15.76335,31.6,1342,0.0,0,1.01108,0.0122,10.489307,
6522745,,17.4453935,1.254,6.39,501.7,0.27579,32.01,13.89461,16.4,66,0.001,0,0.00791,0.1367,5.6045117,
